title;realAgent;address;sqm;feature1;feature2;price;link;lon;lat;last_update
Helle und schöne 4-Zimmer-Altbauwohnung / Nordbahnstraße;ISIDEX GmbH;1020 Wien, 02. Bezirk, Leopoldstadt;142;4 Zimmer;4 Zimmer;2500;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/helle-und-schoene-4-zimmer-altbauwohnung-nordbahnstrasse-636033028/;16,379572;48,216695;12.07.24 02:41
Schöne, WG-geeignete Wohnung mit tollem Ausblick zu vermieten!;Donnerbauer Immobilien GmbH;1020 Wien, 02. Bezirk, Leopoldstadt;75;2 Zimmer;Balkon;1500;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/schoene-wg-geeignete-wohnung-mit-tollem-ausblick-zu-vermieten-627445063/;16,379572;48,216695;13.07.24 02:41
Wohngemeinschaften mit je 5 Zimmern - provisionsfrei zu mieten in 1020 Wien;ÖRAG Immobilien Vermittlung GmbH;1020 Wien, 02. Bezirk, Leopoldstadt;12;1 Zimmer;Balkon;430;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/wohngemeinschaften-mit-je-5-zimmern-provisionsfrei-zu-mieten-in-1020-wien-568694179/;16,379572;48,216695;14.07.24 02:41
HILLERSTRASSE, UNBEFRISTET, gepflegte 61 m2 Altbau, 2 Zimmer, Extraküche, Duschbad, Parketten, 3. Liftstock, WU-Nähe;ROS Realitäten Vermittlung OEG;1020 Wien, 02. Bezirk, Leopoldstadt;61;2 Zimmer;2 Zimmer;877,92;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/hillerstrasse-unbefristet-gepflegte-61-m2-altbau-2-zimmer-extrakueche-duschbad-parketten-3-liftstock-wu-naehe-627228817/;16,379572;48,216695;15.07.24 02:41
++TOP++Dachgeschoss-Maisonette beim Augarten;ISIDEX GmbH;1020 Wien, 02. Bezirk, Leopoldstadt;189;4 Zimmer;Terrasse, Dachterrasse;3000;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/-top-dachgeschoss-maisonette-beim-augarten-627708745/;16,379572;48,216695;16.07.24 02:41
MÖBLIERTE SMARTWOHNUNG MIT GARAGE;s REAL - Wien;1020 Wien, 02. Bezirk, Leopoldstadt;42;2 Zimmer;Balkon;795;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/moeblierte-smartwohnung-mit-garage-618597540/;16,379572;48,216695;17.07.24 02:41
Helle 3-Zimmer-Gartenwohnung mit Terrasse in schöner Wohnanlage! - beste Infrastruktur;IFIN Immobilien GmbH;1020 Wien, 02. Bezirk, Leopoldstadt;72;3 Zimmer;Terrasse, Garten;1490;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/helle-3-zimmer-gartenwohnung-mit-terrasse-in-schoener-wohnanlage-beste-infrastruktur-602293215/;16,379572;48,216695;18.07.24 02:41
Zwischen Donau und Prater - Neubau 3 Zimmer Wohnung mit 13,20 m2 Loggia;RE/MAX First;1020 Wien, 02. Bezirk, Leopoldstadt;79;3 Zimmer;Balkon, Loggia, Dachterrasse;1690,34;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/zwischen-donau-und-prater-neubau-3-zimmer-wohnung-mit-13-20-m2-loggia-610628107/;16,379572;48,216695;19.07.24 02:41
160 m2 LOFTARTIGES ATELIER +150 m3 Garten +100 m2 Innenhof;Immoexpress KG;1020 Wien, 02. Bezirk, Leopoldstadt;160;Garten;Garten;1692;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/160-m-loftartiges-atelier-150-m-garten-100-m-innenhof-623308968/;16,379572;48,216695;20.07.24 02:41
Provisionsfreie 2-Zimmer-Wohnung Nähe Schönbrunn und Mariahilfer Straße!;Privat;1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Braunhirschengasse 31;60;2 Zimmer;2 Zimmer;587,53;/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/provisionsfreie-2-zimmer-wohnung-naehe-schoenbrunn-und-mariahilfer-strasse-637422535/;16,32633176;48,1892009;21.07.24 02:41
2 Zimmer Wohnung mit Balkon zu mieten in 1210 Wien;ÖRAG Immobilien Vermittlung GmbH;1210 Wien, 21. Bezirk, Floridsdorf;51;2 Zimmer;Balkon;759;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zimmer-wohnung-mit-balkon-zu-mieten-in-1210-wien-629320541/;16,3972979;48,2578288;22.07.24 02:41
Schöne 2-Zimmer Wohnung - zu mieten in 1210 Wien;ÖRAG Immobilien Vermittlung GmbH;1210 Wien, 21. Bezirk, Floridsdorf;50;2 Zimmer;Balkon, Loggia;749;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/schoene-2-zimmer-wohnung-zu-mieten-in-1210-wien-627206794/;16,3972979;48,2578288;23.07.24 02:41
Helle DG 2-Zimmer mit Terrasse in 1210 Wien zu mieten;ÖRAG Immobilien Vermittlung GmbH;1210 Wien, 21. Bezirk, Floridsdorf;56;2 Zimmer;Terrasse, Balkon;949;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/helle-dg-2-zimmer-mit-terrasse-in-1210-wien-zu-mieten-627206801/;16,3972979;48,2578288;24.07.24 02:41
Wunderbare 3-Zimmer-Neubauwohnung mit Balkon in 1210 Wien zu mieten;ÖRAG Immobilien Vermittlung GmbH;1210 Wien, 21. Bezirk, Floridsdorf;63;2 Zimmer;Balkon;999;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/wunderbare-3-zimmer-neubauwohnung-mit-balkon-in-1210-wien-zu-mieten-627206803/;16,3972979;48,2578288;25.07.24 02:41
Urbane Neubau-Starterwohnung nähe Floridsdorfer Spitz;CHALUPA IMMOBILIEN SERVICES GMBH;1210 Wien, 21. Bezirk, Floridsdorf;39;1 Zimmer;1 Zimmer;526,9;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/urbane-neubau-starterwohnung-naehe-floridsdorfer-spitz-637401703/;16,3972979;48,2578288;26.07.24 02:41
Lichtdurchflutete 3-Zimmer-Wohnung - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;72;3 Zimmer;Balkon, Loggia;1234,89;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/lichtdurchflutete-3-zimmer-wohnung-provisionsfrei-und-1-monat-mietfrei-503354995/;16,3972979;48,2578288;27.07.24 02:41
2-Zimmer-Wohnung mit großzügigem Balkon - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;47;2 Zimmer;Balkon, Loggia;849,23;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zimmer-wohnung-mit-grosszuegigem-balkon-provisionsfrei-und-1-monat-mietfrei-503354587/;16,3972979;48,2578288;28.07.24 02:41
2-Zimmer-Wohnung mit großzügigem Balkon - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;46;2 Zimmer;Balkon, Loggia;836,75;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zimmer-wohnung-mit-grosszuegigem-balkon-provisionsfrei-und-1-monat-mietfrei-503353749/;16,3972979;48,2578288;29.07.24 02:41
2-Zimmer-Wohnung mit großzügigem Balkon - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;47;2 Zimmer;Balkon, Loggia;849,12;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zimmer-wohnung-mit-grosszuegigem-balkon-provisionsfrei-und-1-monat-mietfrei-503353292/;16,3972979;48,2578288;30.07.24 02:41
2-Zimmer-Wohnung mit großzügigem Balkon - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;46;2 Zimmer;Balkon, Loggia;835,49;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zimmer-wohnung-mit-grosszuegigem-balkon-provisionsfrei-und-1-monat-mietfrei-503352788/;16,3972979;48,2578288;31.07.24 02:41
3-Zimmer-Traum im Neubau - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;61;3 Zimmer;Terrasse, Loggia;1141,19;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/3-zimmer-traum-im-neubau-provisionsfrei-und-1-monat-mietfrei-503351944/;16,3972979;48,2578288;01.08.24 02:41
LEO - Erstbezug, NEUBAU AM PARK - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;74;3 Zimmer;Terrasse, Loggia;1334,62;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leo-erstbezug-neubau-am-park-provisionsfrei-und-1-monat-mietfrei-503351628/;16,3972979;48,2578288;02.08.24 02:41
Schöne 3-Zimmer DG-Wohnung in 1210 Wien - 1 Monat Mietfrei!;Moritz Immobilientreuhand GmbH;1210 Wien, 21. Bezirk, Floridsdorf;88;3 Zimmer;3 Zimmer;1138,69;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/schoene-3-zimmer-dg-wohnung-in-1210-wien-1-monat-mietfrei-517001885/;16,3972979;48,2578288;03.08.24 02:41
2-Zi mit Garten, Terrasse und Balkon im EG und 1. OG - TOP 212 (AB MÄRZ);Raum Real Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf;62;2 Zimmer;Terrasse, Balkon, Loggia, Garten;1099;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zi-mit-garten-terrasse-und-balkon-im-eg-und-1-og-top-212-ab-maerz-625046746/;16,3972979;48,2578288;04.08.24 02:41
2-Zi mit Garten, Terrasse und Balkon im EG und 1. OG - TOP 212 (AB MÄRZ);Raum Real Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf;62;2 Zimmer;Terrasse, Balkon, Loggia, Garten;1099;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zi-mit-garten-terrasse-und-balkon-im-eg-und-1-og-top-212-ab-maerz-625046746/;16,3972979;48,2578288;05.08.24 02:41
Wunderbare Wohnung in toller Lage **SOFORT VERFÜGBAR**;Real Immo Wien;1210 Wien, 21. Bezirk, Floridsdorf;62;2 Zimmer;Balkon;899,82;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/wunderbare-wohnung-in-toller-lage-sofort-verfuegbar-637359066/;16,3972979;48,2578288;06.08.24 02:41
SONNIGER GARTENHIT;PLUSKOTA IMMOBILIEN GMBH;1210 Wien, 21. Bezirk, Floridsdorf;36;1 Zimmer;Terrasse, Garten;799;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/sonniger-gartenhit-620720505/;16,3972979;48,2578288;07.08.24 02:41
Wunderschöne Wohnung **RUHELAGE** **SOFORTBEZIEHBAR**;Real Immo Wien;1210 Wien, 21. Bezirk, Floridsdorf;77;3 Zimmer;Balkon, Garten;1099,06;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/wunderschoene-wohnung-ruhelage-sofortbeziehbar-637353879/;16,3972979;48,2578288;08.08.24 02:41
Erstklassige 3 Zimmer Wohnung mit Garten | ab sofort bezugsfertig | Top 1.02 | LEO19;EKAZENT Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;82;3 Zimmer;Terrasse, Garten;1250,01;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/erstklassige-3-zimmer-wohnung-mit-garten-ab-sofort-bezugsfertig-top-1-02-leo19-637348897/;16,3972979;48,2578288;09.08.24 02:41
Großzügige 2-Zimmer-Wohnung - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;47;2 Zimmer;Balkon, Loggia;848,95;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/grosszuegige-2-zimmer-wohnung-provisionsfrei-und-1-monat-mietfrei-503321334/;16,3972979;48,2578288;10.08.24 02:41
Großzügige 2-Zimmer-Wohnung - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;47;2 Zimmer;Balkon, Loggia;848,95;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/grosszuegige-2-zimmer-wohnung-provisionsfrei-und-1-monat-mietfrei-503321334/;16,3972979;48,2578288;11.08.24 02:41
Großzügige 2-Zimmer-Wohnung mit Balkon - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;47;2 Zimmer;Balkon, Loggia;848,77;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/grosszuegige-2-zimmer-wohnung-mit-balkon-provisionsfrei-und-1-monat-mietfrei-503321076/;16,3972979;48,2578288;12.08.24 02:41
*Traumhafte 2-Zimmer-Wohnung an der Alten Donau* *SOFORT VERFÜGBAR*;Real Immo Wien;1210 Wien, 21. Bezirk, Floridsdorf;47;2 Zimmer;Balkon;877,01;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-traumhafte-2-zimmer-wohnung-an-der-alten-donau-sofort-verfuegbar-635009286/;16,3972979;48,2578288;13.08.24 02:41
Terrassentraum mit Weitblick - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;63;2 Zimmer;Terrasse;1084,9;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/terrassentraum-mit-weitblick-provisionsfrei-und-1-monat-mietfrei-503316653/;16,3972979;48,2578288;14.08.24 02:41
Erstbezug! 2-Zimmer DG-Wohnung - Provsionsfrei - 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;60;2 Zimmer;Terrasse;1045,26;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/erstbezug-2-zimmer-dg-wohnung-provsionsfrei-1-monat-mietfrei-503315346/;16,3972979;48,2578288;15.08.24 02:41
Erstbezug! 3-Zimmer DG-Wohnung - Provsionsfrei - 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;86;3 Zimmer;Terrasse;1330,78;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/erstbezug-3-zimmer-dg-wohnung-provsionsfrei-1-monat-mietfrei-503315009/;16,3972979;48,2578288;16.08.24 02:41
Helle Zwei-Zimmer-Dachgeschoßwohnung mit Terrasse zu mieten - 1210 Wien;ÖRAG Immobilien Vermittlung GmbH;1210 Wien, 21. Bezirk, Floridsdorf;65;2 Zimmer;Terrasse, Loggia;899;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/helle-zwei-zimmer-dachgeschosswohnung-mit-terrasse-zu-mieten-1210-wien-634989875/;16,3972979;48,2578288;17.08.24 02:41
53 m2 2 Zimmer Wohnung nähe Floridsdorfer Wasserturm;ATRIUM GLOBAL INVESTMENT GmbH;1210 Wien, 21. Bezirk, Floridsdorf;53;2 Zimmer;2 Zimmer;760,87;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/53-m-2-zimmer-wohnung-naehe-floridsdorfer-wasserturm-637312088/;16,3972979;48,2578288;18.08.24 02:41
1210 Wien | Balkonwohnung | 2 Zimmer | ab sofort bezugsfertig | Top 5.18 | Pragerstraße 105-109;EKAZENT Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;46;2 Zimmer;Balkon, Loggia;749;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/1210-wien-balkonwohnung-2-zimmer-ab-sofort-bezugsfertig-top-5-18-pragerstrasse-105-109-637307492/;16,3972979;48,2578288;19.08.24 02:41
UNBEFRISTET : PERFEKTE SINGLE-WOHNUNG IM HERZEN VON ALT-STAMMERSDORF;LEGLER REAL;1210 Wien, 21. Bezirk, Floridsdorf;53;2 Zimmer;2 Zimmer;790;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/unbefristet-perfekte-single-wohnung-im-herzen-von-alt-stammersdorf-585159575/;16,3972979;48,2578288;20.08.24 02:41
2 Zimmer Dachgeschoss Maisonette Wohnung mit großer Terrasse | Top 2.61 | Pragerstraße 105-109;EKAZENT Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;58;2 Zimmer;Terrasse, Loggia;999;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zimmer-dachgeschoss-maisonette-wohnung-mit-grosser-terrasse-top-2-61-pragerstrasse-105-109-637303418/;16,3972979;48,2578288;21.08.24 02:41
2-Zi mit Loggia + Balkon im 4. OG - TOP 124;Raum Real Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf;46;2 Zimmer;Balkon, Loggia, Garten;749;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/2-zi-mit-loggia-balkon-im-4-og-top-124-629207562/;16,3972979;48,2578288;22.08.24 02:41
Ideal für Paare & Singles: 2-Zimmer-Wohnung mit Balkon | Pragerstraße 105-109 | Top 2.18;EKAZENT Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;56;2 Zimmer;Balkon, Loggia;849;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/ideal-fuer-paare-singles-2-zimmer-wohnung-mit-balkon-pragerstrasse-105-109-top-2-18-637302922/;16,3972979;48,2578288;23.08.24 02:41
3-Zimmer-Wohnung mit Balkon | Pragerstraße 105-109 | Top 2.17;EKAZENT Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;76;3 Zimmer;Balkon, Loggia;999;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/3-zimmer-wohnung-mit-balkon-pragerstrasse-105-109-top-2-17-637302459/;16,3972979;48,2578288;24.08.24 02:41
3-Zimmer-Wohnung mit Balkon | Pragerstraße 105-109 | Top 2.17;EKAZENT Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;76;3 Zimmer;Balkon, Loggia;999;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/3-zimmer-wohnung-mit-balkon-pragerstrasse-105-109-top-2-17-637302459/;16,3972979;48,2578288;25.08.24 02:41
Tolle 2-Zimmer-Wohnung mit Loggia | ab sofort bezugsfertig | Top 1.24 | Pragerstraße 105-109;EKAZENT Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;46;2 Zimmer;Balkon, Loggia;749;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/tolle-2-zimmer-wohnung-mit-loggia-ab-sofort-bezugsfertig-top-1-24-pragerstrasse-105-109-637301994/;16,3972979;48,2578288;26.08.24 02:41
Perfekte TRAUMHAFTE SINGLE-Wohnung inmitten von Stammersdorf - UNBEFRISTET;LEGLER REAL;1210 Wien, 21. Bezirk, Floridsdorf;52;2 Zimmer;2 Zimmer;780;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/perfekte-traumhafte-single-wohnung-inmitten-von-stammersdorf-unbefristet-585156245/;16,3972979;48,2578288;27.08.24 02:41
3-ZIMMERWOHNUNG MIT BALKON DIREKT AN DER OBEREN ALTEN DONAU;Neutor Real GmbH;1210 Wien, 21. Bezirk, Floridsdorf;73;3 Zimmer;Balkon, Loggia;1241,66;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/3-zimmerwohnung-mit-balkon-direkt-an-der-oberen-alten-donau-637296838/;16,3972979;48,2578288;28.08.24 02:41
Top 2 Zimmer Wohnung mit 12m2 Freifläche | ab sofort beziehbar | Pragerstraße 105-109 | Top 1.17;EKAZENT Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;46;2 Zimmer;Balkon, Loggia;799;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/top-2-zimmer-wohnung-mit-12m-freiflaeche-ab-sofort-beziehbar-pragerstrasse-105-109-top-1-17-637285994/;16,3972979;48,2578288;29.08.24 02:41
Top 2 Zimmer Wohnung mit 12m2 Freifläche | ab sofort beziehbar | Pragerstraße 105-109 | Top 1.11;EKAZENT Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;46;2 Zimmer;Balkon, Loggia;769;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/top-2-zimmer-wohnung-mit-12m-freiflaeche-ab-sofort-beziehbar-pragerstrasse-105-109-top-1-11-637285542/;16,3972979;48,2578288;30.08.24 02:41
3 ZIMMER MIETWOHNUNG NÄHE FLORIDSDORFER SPITZ;Immobilien Mörtl G.m.b.H.;1210 Wien, 21. Bezirk, Floridsdorf;85;3 Zimmer;3 Zimmer;992,75;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/3-zimmer-mietwohnung-naehe-floridsdorfer-spitz-616299586/;16,3972979;48,2578288;31.08.24 02:41
Wohnen auf Zeit;F&B Tima Immobilien e.U.;1210 Wien, 21. Bezirk, Floridsdorf;63;2 Zimmer;Terrasse;820;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/wohnen-auf-zeit-637284049/;16,3972979;48,2578288;01.09.24 02:41
*JETZT 1 MONAT GRATIS MIETE SICHERN* ERSTBEZUG* HOCHWERTIG * 12m2 BALKON/ TERRASSE *IC* LICHTDURCHFLUTET* TOP KÜCHE * 2-ZIMMER* ZENTRALE LAGE* TIEFGARAGE*;Posch Immobilien;1210 Wien, 21. Bezirk, Floridsdorf;66;2 Zimmer;Terrasse, Balkon;967,84;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-jetzt-1-monat-gratis-miete-sichern-erstbezug-hochwertig-12m-balkon-terrasse-ic-lichtdurchflutet-top-kueche-2-zimmer-zentrale-lage-tiefgarage-602002896/;16,3972979;48,2578288;02.09.24 02:41
Großzügiger Balkon und Fernblick - Provisionsfrei und 1 Monat mietfrei;OTTO IMMOBILIEN GRUPPE;1210 Wien, 21. Bezirk, Floridsdorf;41;2 Zimmer;Terrasse, Balkon;810,46;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/grosszuegiger-balkon-und-fernblick-provisionsfrei-und-1-monat-mietfrei-503247647/;16,3972979;48,2578288;03.09.24 02:41
+ 2-ZIMMER + ZENTRALE LAGE + U6 + Am Spitz+ ERSTBEZUG+ HOCHWERTIG+ TOP KÜCHE+ TIEFGARAGE+;Posch Immobilien;1210 Wien, 21. Bezirk, Floridsdorf;47;2 Zimmer;2 Zimmer;759,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-2-zimmer-zentrale-lage-u6-am-spitz-erstbezug-hochwertig-top-kueche-tiefgarage-606054061/;16,3972979;48,2578288;04.09.24 02:41
+JETZT 1 MONAT GRATIS MIETE SICHERN+ HOCHWERTIGER+ ERSTBEZUG+ D+ BAlKON 7,21m2* TOP KÜCHE+ 2-ZIMMER+ ZENTRALE LAGE+ TIEFGARAGE+;Posch Immobilien;1210 Wien, 21. Bezirk, Floridsdorf;47;2 Zimmer;Terrasse, Balkon;809,5;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-jetzt-1-monat-gratis-miete-sichern-hochwertiger-nbsp-erstbezug-d-balkon-7-21m-nbsp-top-kueche-nbsp-2-zimmer-nbsp-zentrale-lage-tiefgarage-637086247/;16,3972979;48,2578288;05.09.24 02:41
+ JETZT 1 MONAT GRATIS MIETE SICHERN + DACHGESCHOSS-ERSTBEZUG + D + 9,83m2- BALKON-TERASSE+ KLIMA+ 2-ZIMMER+ HELL - ZENTRAL- TIEFGARAGE+ TOP KÜCHE +;Posch Immobilien;1210 Wien, 21. Bezirk, Floridsdorf;69;2 Zimmer;Terrasse, Balkon;1048,75;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-jetzt-1-monat-gratis-miete-sichern-dachgeschoss-erstbezug-d-9-83m-balkon-terasse-nbsp-klima-nbsp-2-zimmer-nbsp-hell-zentral-tiefgarage-nbsp-top-kueche-637083315/;16,3972979;48,2578288;06.09.24 02:41
*JETZT 1 MONAT GRATIS MIETE SICHERN* ERSTBEZUG * 12m2 BALKON/ TERRASSE* D * TOP KÜCHE * LICHTDURCHFLUTETE HOCHWERTIGE* 2-ZIMMER* ZENTRALE LAGE* TIEFGARAGE *;Posch Immobilien;1210 Wien, 21. Bezirk, Floridsdorf;66;2 Zimmer;Terrasse, Balkon;956,91;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-jetzt-1-monat-gratis-miete-sichern-erstbezug-12m-balkon-terrasse-d-top-kueche-lichtdurchflutete-nbsp-hochwertige-2-zimmer-zentrale-lage-tiefgarage-637083322/;16,3972979;48,2578288;07.09.24 02:41
*JETZT 1 MONAT GRATIS MIETE SICHERN* ERSTBEZUG* HOCHWERTIGE *D* 2-ZIMMER* ZENTRALE LAGE* TOP KÜCHE* TIEFGARAGE*;Posch Immobilien;1210 Wien, 21. Bezirk, Floridsdorf;47;2 Zimmer;2 Zimmer;759,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-jetzt-1-monat-gratis-miete-sichern-erstbezug-hochwertige-d-2-zimmer-zentrale-lage-nbsp-top-kueche-tiefgarage-637083330/;16,3972979;48,2578288;08.09.24 02:41
*JETZT 1 MONAT GRATIS MIETE SICHERN+ DG-ERSTBEZUG* 3-ZIMMER* HELL*GROSSE 15,88m2-TERASSE* KLIMA* INNENHOFRUHELAGE *D* ZENTRAL* TIEFGARAGE* TOP KÜCHE*;Posch Immobilien;1210 Wien, 21. Bezirk, Floridsdorf;104;3 Zimmer;Balkon;1681,45;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-jetzt-1-monat-gratis-miete-sichern-dg-erstbezug-3-zimmer-hell-grosse-15-88m-terasse-klima-innenhofruhelage-d-zentral-tiefgarage-top-kueche-637083332/;16,3972979;48,2578288;09.09.24 02:41
KLASSISCHER Altbau mit GEMEINSCHAFTSGARTEN!;Pawlowski Immobilien e.U.;1210 Wien, 21. Bezirk, Floridsdorf;70;2 Zimmer;2 Zimmer;697,96;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/klassischer-altbau-mit-gemeinschaftsgarten-619200715/;16,3972979;48,2578288;10.09.24 02:41
1210 Wien Floridsdorf Top geschnittene, moderne 2-Zimmer-Wohnung mit Loggia und Grünblick;Donau Immobilien Mag. Thomas Fürstl GmbH & Co KG;1210 Wien, 21. Bezirk, Floridsdorf;65;2 Zimmer;Loggia;910;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/1210-wien-floridsdorf-top-geschnittene-moderne-2-zimmer-wohnung-mit-loggia-und-gruenblick-622568082/;16,3972979;48,2578288;11.09.24 02:41
Schöne helle Altbauwohnung mit 2 Zimmer und Einbauküche;Fecta Management GmbH;1210 Wien, 21. Bezirk, Floridsdorf;65;2 Zimmer;2 Zimmer;649;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/schoene-helle-altbauwohnung-mit-2-zimmer-und-einbaukueche-628304696/;16,3972979;48,2578288;12.09.24 02:41
